Cell IDs	CellType
306333004144773985343115242854142439703	PVM
306346660193853903333414009052636904893	L6_CT
306406741004403338371023366793705926776	Endo
306497615721465426105447075507909101588	L5_ET
30649991932312066137495038478735467768	L6_CT
306819932334883283244291322877581732292	Sst
306963153863075739468955962296135397073	L5_ET
306976580642397533431663765366549931769	L2_3_IT
306978308624333130990742620962426112617	L5_ET
306979000808659406902688647766825492048	L4_5_IT
30698985250986399123697984564735429580	L5_ET
307112292030258216926801618289201682135	L5_6_NP
307249066901088124554656649903182428329	Astro
307251606280543070493698161612483920752	L4_5_IT
307379159966975957698001876075669748712	L5_IT
307385043426796219755135511595235450246	L2_3_IT
307578697294160893058358485557959703093	Pvalb
307602517993784386990541357355980632202	L5_IT
307761200457270630958813721769515800604	Endo
307854474200163271910729931868702097893	Peri
307892950431230526237831122936104762176	Micro
308115662112139519594180369995286790274	L5_IT
308178943353630952405472736921986696675	L5_6_NP
308261825526698832110612540117054155566	L4_5_IT
308357476884266102102529769657580184588	L5_6_NP
308369739205941705301539993856651348704	L2_3_IT
308389956167067545803010676448511929450	Vip
308443130563555459236148400300260443016	L2_3_IT
30851268161171188732397436954815769636	VLMC
308640047535937430184664356878845739483	Vip
308653787516734210803394793367859927636	L6_IT
308721196159421041838323316270317510942	Peri
30881223146202201253136520380660215125	L5_ET
308884379688767041354846169358343060979	L4_5_IT
308903571677510544246112853210892867198	Lamp5
30892011602199098328549435272220997437	L5_ET
308934374726635883650216482517023997655	L2_3_IT
308989540681957518830061348794402043612	L6_CT
309085442420406308733202070007507089596	L6_CT
309172886831212497665199898342966275203	VLMC
309216255992658767410844905314883573748	L2_3_IT
309274318281068522357537385898756478941	L2_3_IT
309390994726615369673677833407016869321	L2_3_IT
309443099957788557918420528232968267125	Astro
309444594050540718749557905377624126229	L5_IT
309454276556810215059744247272640164556	L4_5_IT
309483713188744628216166547970939736064	L5_IT
30951558490331485117200541136687648302	L6_CT
309588515985854917473736288166955252691	L2_3_IT
30962654740135641500219904945576101233	OPC
309759485370683121495795098454720452751	Pvalb
3097956688612534549222273955042396088	L5_ET
30981097447667065723119315836315000089	Oligo
309824130800616480100365378778036354860	Astro
309839076613678744917848663276054965933	Astro
30993248290128149588434657327024013699	Astro
310088350707351713044141633362975013881	L2_3_IT
310210778105703626598460024906116687657	Sst
310240098786577865043187119300914727547	Endo
310658604771768388188616907176000593514	L6_CT
310753899509657238589356805910947902723	L4_5_IT
310777139113648534549558499825191796250	L5_IT
310794474279529370086248646840907380898	L4_5_IT
310999536924716895366496116999910654699	L2_3_IT
311033788322327096053073052437443972951	L2_3_IT
311055049790659545791478691026045612866	L4_5_IT
311055107651035232356643149119085799091	Sst
311182554525636902161060227405440960025	L6_CT
311201643589214281980911616005635659562	Lamp5
311330731194369189451864051228369474590	Endo
311350275479981800181512078802714106900	L5_IT
311673222517403922615718587780847686566	Pvalb
311800760096723421912307659827730964924	L6_IT
311815067743428830479763947676263550425	L5_IT
31187777156888449305074442727837193145	Pvalb
31195290404044726837634673149388465467	L2_3_IT
31211115247243810398582212878805977343	Micro
31216187773945122235535930605928669141	VLMC
312183254149305773444618648859907062459	L2_3_IT
312188221657296978275397553242778160637	L6_CT
312188492681833296796551249892991014643	L2_3_IT
312219926540677956629916378440581718166	VLMC
312223181741362243513086384995568348260	Endo
312468060211764015386827721894679215149	L5_ET
31252905070203151062365630603901020099	Sst
312577103238715024230892866171153819411	L5_IT
312628602986422503759470887351809847747	Endo
312732679723884152085714121451360083963	L6_IT
312889437527333831256510616450061193515	L5_IT
312923626344571391558770393215627494682	L6_CT
313049070041547936784416687744591379273	L6_CT
313090174651437220322867159995275073600	L5_IT
313109930287904099996503199723210259560	L5_ET
313201720911843675414859322398582445404	OPC
313201904038318954007375951880080983090	L5_ET
313459210494639463251921123382356311230	L2_3_IT
313513520888080967354677858400872053964	L5_IT
313547896562653770791461069779903639100	L4_5_IT
31356706333019235063944968049391552520	Vip
313618298733650281187306869791859936354	L2_3_IT
313752081521516271259161191396197720382	Oligo
313758903156029129133880484985188196312	L6_CT
313770217456411629932695932321775095178	L5_IT
313780664006931414497142977687392413554	Micro
313959042986598934470494321653759247587	Sst
314075380689569255795007977001515022108	L4_5_IT
314257183612545041818918909579271555127	L6_CT
314557629210959081733976889652202489555	L5_IT
314610796326439765821885772890051195943	L6_CT
314901266139341220510862666362919106127	Endo
314925749576977026837427519721173845933	L2_3_IT
31500002316269139311842758310139348448	L2_3_IT
315050194989939873586787426438107744843	VLMC
315063910797697960213882951230705533046	L4_5_IT
315123468372886949294513383353368942585	L5_ET
315169174312216590578917291566996689894	Endo
315270777555940630541255897558059611239	Pvalb
315399991349956030717428565415334866759	L5_ET
315516358443167933285512358211553889027	Sst
315573068050248998692154748813307877822	L2_3_IT
315577296422889662601610815121605771423	L5_ET
315594954164691620481635618685244050728	Endo
315603458387408158758517451351820101586	Endo
315699224528663034987588831594220731762	L5_ET
315702332849902612378244452886460629466	PVM
315845083214525570397685595091310615014	L5_ET
315995284400035192116263162600418778491	L6_CT
316091570557215704463804098686404832693	L6_CT
316148391209590486558228405231541422885	L4_5_IT
316230660457343993967047424446437202124	L6_CT
316277465248805992448935386311089164949	L4_5_IT
31643454240108065483809196697217553656	L6_CT
316573632571100783154515964175810614220	Vip
316576545710939216369594957886563798336	VLMC
316604349141775200223615600689776006162	Endo
316940531981215450818357932099598306732	L6_IT
316955433356413310760094421843767080746	L5_ET
316956973117931705745051822062096400866	L2_3_IT
316980677019592934818096255603922398550	OPC
317011020408577230479968209632647720122	Lamp5
317023097530068487610875241698811588125	SMC
3172925773044529578617908949431744845	L6_IT
31747305733350682079999331176781517935	L4_5_IT
317534203769435172772759844149231721682	Vip
317684213417857634306383922760832972339	Peri
317794137125910240359661376454280348499	L2_3_IT
317804637553361253671336425701013875137	Sst
317830368488346866627381008359942091177	L2_3_IT
317941321992158777626225924524857287915	L5_IT
318016418047238305481979446675909293334	L5_IT
318212083961545035804502842727867427429	L4_5_IT
318225944692184755749437382324820609677	L2_3_IT
318249282451788959157496120297108178665	L2_3_IT
318307519554864034519223704355591510971	Astro
318337307927217168573610897982980098670	VLMC
318363192350807476820874015862133620773	L2_3_IT
318422465143878214217635906524809536235	L2_3_IT
318495371336953586104443894796033297256	Lamp5
318505190281181412941174304091647455926	L5_IT
31870238060230497862867100950314612507	OPC
318716206975904562914333488892805224593	PVM
318739030299563883822017843146893701903	L5_ET
318792671182283586260390839632704146789	Oligo
318916309336691471278715941696816083746	VLMC
31902670678006905027063485628952451000	L5_ET
319071523344686265174534591884317622235	Sst
319249315972164732406010217352688971466	L6_CT
31932120148923322089391272685966664368	L6_IT
319476077643842488757656292485925301483	L2_3_IT
319487548314855620482772570267439032925	Endo
319662000033393366596780800437352315454	L2_3_IT
319874613008383454438878200955923727827	Lamp5
319897019900019587789937767794814147563	VLMC
320006507451111303691289940459921788406	L5_IT
320063166893321119084936091144335976914	Lamp5
320172137965255231535979562921910584126	Endo
320201776984786017795571975402807659216	L4_5_IT
320216916350253433547542052889889035493	L5_ET
320346160518300421190005591092198193054	L6_IT
320352496599746833625030434283747965394	Peri
320436281583539023775971455521035393434	Lamp5
320441263060659624833297526969188659611	Astro
320454851274380307788268855060697606087	L5_ET
320461572066245663791025041577598420185	VLMC
320486187229120575581152850295791069015	L2_3_IT
320487553533726706766051393348848472219	L5_ET
320574005265487253024847309670954418063	L5_ET
32080288945540461163094291284245815131	L2_3_IT
320888984898844340000719740474694918909	L2_3_IT
320917520884644524740830905510509046352	L5_ET
321020261052672216364997929920046585857	L4_5_IT
32132173007113805268300036360149878777	L6_CT
321337500658238082953746557868039631028	L5_IT
321405396412410366026830762505450940462	L2_3_IT
321421115578972863187294023821742542853	Oligo
321670291181375887888849487745453784611	L6_IT
321680721818762787385240210297817517954	Oligo
321733537844986031259515056439701594171	L5_ET
321750843039354448547988162431322497224	L6_CT
321770350211376037913432385851114861773	L4_5_IT
321818068753913184736829339425340746479	Pvalb
321904043773667953741930894473922679657	L6_CT
321990379028282531171881058870533271116	L5_IT
32209903254951173941393365186683949305	L2_3_IT
322120815124313545723217559574299309180	L2_3_IT
322170954556784077948712453166213284945	Endo
322260454034433225220522397183495971410	L2_3_IT
322435714311150208736324600926506890203	L4_5_IT
322454473907844694895633224900768982635	L6_IT
32250544322183458661870205085943212598	Endo
322720017687137435253648301881292073703	Sst
322819546553275779136260215350983624820	L5_6_NP
322858185923341934726134977889663967972	L2_3_IT
323025506300633908494349227532710475501	L4_5_IT
323356801235808005931942191411986786120	L2_3_IT
323473010901051900382925458211758516788	L4_5_IT
323479886158567209504125668567765433473	Pvalb
323593684365110614586551519124073183911	L2_3_IT
32361680079831708014295752060101704434	Astro
323814798465359503265540262840096649048	Endo
323965300532920958192652192952930384449	Endo
323988595127200135005341966653097969703	L6_CT
323992757908620253475632419212656870260	L2_3_IT
324109388891157703882723241120860679186	VLMC
32413979528273157240412712548737461390	Micro
324389328945279955741012189265264447862	L6_IT
324469615723027345805448913684726947594	Sst
324479876970119230529744421886821421851	L2_3_IT
324495687557029180113547853402930630899	Endo
324528421296287716341015082775297681492	L5_ET
324656142509205081150964576777915457565	Pvalb
324744532239545026025730663033670944262	L6_IT
324845008708937165675675685920038244315	L5_IT
32485689600347917795441678286085371191	Astro
324884376612816744797538056483522710270	Sst
324917029215228031422731649876050373715	L5_IT
324979811454883837486226829957301671383	L2_3_IT
325039079360039033140713347616390127134	L5_ET
325062290081350265573882061497088748940	L2_3_IT
325095820891238775081969339400757315064	OPC
325097850881635743359117340912340575536	SMC
325159494428347531100719903862696109416	L2_3_IT
325176712638306543397161034444498045346	L4_5_IT
32529837457340412016088023916564572365	Astro
325343510531719664231121291597867701919	L6_CT
32553701133671172010852163524949516652	VLMC
325589872935501156044661819393288139707	L4_5_IT
325769396487629197216855454824542533413	Sst
325799600778901120849912408283178698879	L5_ET
325815854075445939106232098327816246404	L5_6_NP
32605632250473291914599906714144867621	OPC
326096294017924869711307667296887198513	OPC
326132781743503726021864756981851494109	Pvalb
326273497284817873066557298660941713343	Pvalb
326497703193587419597696026707875019940	L6_IT
326629788606526225095886004835179048939	L4_5_IT
326651909575624533075805489094112321345	Pvalb
326760582360418790084712180229730039600	L2_3_IT
326797128327419538492114812253511441375	Lamp5
326872599324240102909348559460908413430	L2_3_IT
326890972353965807565520761163385598335	L4_5_IT
326916784874011592373110702193472733445	L5_IT
327065954644307808396564633029479389192	L5_6_NP
327086052338970522794865936917452690129	VLMC
327273330690814167938924471423064092550	Oligo
327341738159547501366813177028189507933	L6_CT
327965834966462057166383841446182322287	L4_5_IT
328062427544790777424625981320246958146	Vip
328136444898632080377460848527792141396	Oligo
328137112860400784324348071461369743735	L2_3_IT
3281423010870315627122611521415037476	L6_CT
328218389814552869624892786479155251016	Endo
328247126289966186349562146070428413235	Endo
328258222753368164277302103448531068273	Endo
328430359376885659634914294317036115384	L2_3_IT
328431251919596143179830554700612166676	L4_5_IT
328437214634536716180022886628995530797	Lamp5
32847611338579908433104344453801968525	Endo
