,spot,cell,value,spot_type,cell_type,x,y,Cell_xcoord,Cell_ycoord
1959,41,151436910383908344494554020120640464133,0.00023820867079561695,,Astro,3777.732577155085,-3597.5537730863925,3767.39371291544,-3641.6062820294337
1051,41,286132622390620100333238644665070448020,0.00023820867079561695,,Sst,3777.732577155085,-3597.5537730863925,3781.6094376472442,-3583.501717690557
2995,41,304464456051670615398987457263084516530,0.00023820867079561695,,Sst,3777.732577155085,-3597.5537730863925,3781.7545903150362,-3585.347261667016
218,41,132986524808513127414803410466485328053,0.00023820867079561695,,Lamp5,3777.732577155085,-3597.5537730863925,3788.6267969538235,-3583.039020016215
393,41,50777904660864666124889378588287216687,0.00023820867079561695,,Lamp5,3777.732577155085,-3597.5537730863925,3769.2783479438767,-3594.274584028738
814,410,247698467271083901036215027896437820375,0.00023820867079561695,,L2_3_IT,5316.214978933411,-1697.0755120661083,5308.49694783727,-1683.746650804909
3383,410,298960462300819576307383799164814197037,0.00023820867079561695,,L2_3_IT,5316.214978933411,-1697.0755120661083,5309.7732306442995,-1726.1789664567495
996,410,149080017558563002404143940885400451640,0.00023820867079561695,,L5_IT,5316.214978933411,-1697.0755120661083,5271.360452850432,-1703.041008509316
2468,410,61517632700182700066120784702159610901,0.00023820867079561695,,L5_IT,5316.214978933411,-1697.0755120661083,5333.119413271695,-1683.6890384969995
2522,410,157267908376625218611602261936543281419,0.00023820867079561695,,L6_IT,5316.214978933411,-1697.0755120661083,5358.324850063309,-1688.7218960625676
542,411,94647796997566013454088630542213372335,0.00023820867079561695,,L2_3_IT,5406.7139437439,-1697.0755120661083,5396.1915667113235,-1707.019553393085
281,411,112466368834522770708432519201262821574,0.00023820867079561695,,Micro,5406.7139437439,-1697.0755120661083,5433.217671272409,-1660.4003421955113
257,411,27508861729323381954983634956578907124,0.00023820867079561695,,Pvalb,5406.7139437439,-1697.0755120661083,5410.71853277391,-1689.9112565233422
2021,411,48236119700394262113966842651130440776,0.00023820867079561695,,L5_IT,5406.7139437439,-1697.0755120661083,5389.9644118723,-1715.1070886870461
2445,411,127940096131337857614968039018360505390,0.00023820867079561695,,L2_3_IT,5406.7139437439,-1697.0755120661083,5403.477536089556,-1712.9393195315595
3711,412,244625827504251768614672821690212670479,0.00023820867079561695,,Sst,4773.221190070472,-1606.5765472556186,4778.902830530303,-1574.6972743104463
478,412,285310557097589010317993934413150689842,0.00023820867079561695,,VLMC,4773.221190070472,-1606.5765472556186,4730.74404143599,-1619.2520868926874
2889,412,10443051352889986513007462453736025395,0.00023820867079561695,,VLMC,4773.221190070472,-1606.5765472556186,4741.090072580817,-1617.325748954039
792,412,263234508297021492453074022842053799354,0.00023820867079561695,,Astro,4773.221190070472,-1606.5765472556186,4813.861763242328,-1586.6803297707409
1212,412,336405384473915589986989166408616782592,0.00023820867079561695,,Endo,4773.221190070472,-1606.5765472556186,4801.507242562938,-1634.9272963501794
118,413,337052590744939835955871219400362885783,0.00023820867079561695,,Astro,4863.720154880962,-1606.5765472556186,4870.377293772923,-1606.7729336855898
460,413,56272695675299405423732403778292734850,0.00023820867079561695,,Astro,4863.720154880962,-1606.5765472556186,4876.779524344145,-1599.9567984896394
514,413,263992929537335331342744896790883409728,0.00023820867079561695,,Astro,4863.720154880962,-1606.5765472556186,4874.467913417627,-1603.824491496111
894,413,5843622369437948906049518508237806026,0.00023820867079561695,,Astro,4863.720154880962,-1606.5765472556186,4877.25165012066,-1605.1742258756826
149,413,251747284975851301068931140511466847010,0.00023820867079561695,,Endo,4863.720154880962,-1606.5765472556186,4819.7243927494565,-1617.1542867310704
1001,414,258924305321828535725723629092278474084,0.00023820867079561695,,L4_5_IT,4954.219119691452,-1606.5765472556186,4998.986005808873,-1599.9855256889462
991,414,212262462789475096119430843019668859816,0.00023820867079561695,,Astro,4954.219119691452,-1606.5765472556186,4919.312837451779,-1621.267393058103
995,414,82161856184099582053933041527143718131,0.00023820867079561695,,Astro,4954.219119691452,-1606.5765472556186,4937.253101393042,-1611.574132939015
1133,414,32847611338579908433104344453801968525,0.00023820867079561695,,Endo,4954.219119691452,-1606.5765472556186,4974.106993795716,-1604.1551314149692
2056,414,100955601535943672754469769793722395470,0.00023820867079561695,,Astro,4954.219119691452,-1606.5765472556186,4941.4366600078565,-1595.9005531770586
3782,415,191850506127882572442463102871312933850,0.00023820867079561695,,Astro,5044.718084501941,-1606.5765472556186,5022.379212354065,-1645.927410640091
430,415,67687554647047498302135954274634414264,0.00023820867079561695,,Oligo,5044.718084501941,-1606.5765472556186,5038.097687128663,-1604.2852774576268
631,415,248146818305712656310890488483940930425,0.00023820867079561695,,VLMC,5044.718084501941,-1606.5765472556186,5044.2882279250725,-1604.1965513710202
1761,415,285869482386669591220661190919097370605,0.00023820867079561695,,VLMC,5044.718084501941,-1606.5765472556186,5072.884896237596,-1573.1036793550272
713,415,108671465482834575293679855122371039873,0.00023820867079561695,,Oligo,5044.718084501941,-1606.5765472556186,5045.9403988643,-1605.3698174543276
113,416,133470383562027258718990262940147222662,0.00023820867079561695,,Astro,5135.21704931243,-1606.5765472556186,5130.37680235648,-1632.1122670781085
408,416,110919467324821368433815224957325890818,0.00023820867079561695,,Astro,5135.21704931243,-1606.5765472556186,5125.96488155762,-1620.5026009343553
836,416,337207643440539367838424851949780120344,0.00023820867079561695,,Astro,5135.21704931243,-1606.5765472556186,5132.7577171725825,-1603.318596490103
1829,416,283993340595973875381082442255982235254,0.00023820867079561695,,OPC,5135.21704931243,-1606.5765472556186,5126.234521424057,-1607.729336672193
3458,416,57729123046784453242319613014585775571,0.00023820867079561695,,Peri,5135.21704931243,-1606.5765472556186,5160.751324051419,-1569.2199351033314
1197,417,44213958458681461077520822571514656963,0.00023820867079561695,,Oligo,5225.716014122921,-1606.5765472556186,5236.53769813034,-1638.7208984904737
2236,417,89090734157339777538646571460500045568,0.00023820867079561695,,Oligo,5225.716014122921,-1606.5765472556186,5259.89981870489,-1618.03527421495
1155,417,228897751505370710510993445862581202937,0.00023820867079561695,,PVM,5225.716014122921,-1606.5765472556186,5200.950584357583,-1568.7058574483196
453,417,260577020005825482096244519014793827683,0.00023820867079561695,,Peri,5225.716014122921,-1606.5765472556186,5237.307922471126,-1571.669903680837
1268,417,241995230658767171055342908629375429945,0.00023820867079561695,,Astro,5225.716014122921,-1606.5765472556186,5193.884046950655,-1635.7508024435149
243,418,158120508359929113381191597967004028177,0.00023820867079561695,,Peri,5316.214978933411,-1606.5765472556186,5304.102314705758,-1588.963719825584
234,418,279979416282968822179318731926486693005,0.00023820867079561695,,Endo,5316.214978933411,-1606.5765472556186,5298.17821166158,-1648.0758326027706
675,418,54421317362592889426312689144075014664,0.00023820867079561695,,Peri,5316.214978933411,-1606.5765472556186,5316.073039897628,-1599.908517194883
949,418,139665327729831356473344016215073920568,0.00023820867079561695,,Endo,5316.214978933411,-1606.5765472556186,5349.3712880316425,-1597.5823169569635
1042,418,114415275003756360228342223761147916690,0.00023820867079561695,,Peri,5316.214978933411,-1606.5765472556186,5313.350040370469,-1598.3523496978908
686,419,289387526633711698179023310372201483730,0.00023820867079561695,,Vip,5406.7139437439,-1606.5765472556186,5402.769064149795,-1583.2287711014471
3688,419,198463197907965022781487295552759102427,0.00023820867079561695,,Vip,5406.7139437439,-1606.5765472556186,5361.737962325989,-1611.5441174300934
3739,419,308640047535937430184664356878845739483,0.00023820867079561695,,Vip,5406.7139437439,-1606.5765472556186,5447.672678463965,-1594.205382475238
195,419,260525610771320133779146256885304829416,0.00023820867079561695,,Sst,5406.7139437439,-1606.5765472556186,5411.307217800438,-1630.42960556644
4043,419,308389956167067545803010676448511929450,0.0001910163869587486,,Vip,5406.7139437439,-1606.5765472556186,5410.082795979313,-1613.474859704872
1695,42,49991873712950868447571670855407696049,0.00023820867079561695,,L4_5_IT,3868.231541965575,-3597.5537730863925,3881.0220080635045,-3597.9792615909905
158,42,173612044621048289517461966999308777186,0.00023820867079561695,,L6_CT,3868.231541965575,-3597.5537730863925,3862.985305481395,-3598.5931103531198
315,42,39788832222597991406613320490977748168,0.00023820867079561695,,OPC,3868.231541965575,-3597.5537730863925,3901.1695430744094,-3594.8502798615755
1347,42,66548833774373938183081902524943898645,0.00023820867079561695,,L5_ET,3868.231541965575,-3597.5537730863925,3872.2509449564805,-3590.5997453317623
2228,42,144005562917495232869052244297356351879,0.00023820867079561695,,Micro,3868.231541965575,-3597.5537730863925,3823.729908252088,-3605.746468294514
3110,420,52159294734564865382319344413974601996,0.00023820867079561695,,SMC,5135.21704931243,-1516.0775824451289,5126.219854929538,-1506.310938149701
29,420,110820884352138624434222962280690742743,0.00023820867079561695,,VLMC,5135.21704931243,-1516.0775824451289,5123.677990052573,-1508.8764481168623
1313,420,226129374382645111590503630759893638268,0.00023820867079561695,,VLMC,5135.21704931243,-1516.0775824451289,5130.9196651749035,-1515.2651574591378
3569,420,32553701133671172010852163524949516652,0.00023820867079561695,,VLMC,5135.21704931243,-1516.0775824451289,5118.40306632891,-1516.1662247145075
1145,420,274434342849752946460237106665651505862,0.00023820867079561695,,Peri,5135.21704931243,-1516.0775824451289,5176.864670076223,-1533.7691437854369
594,421,128533535551004541340315263198450660290,0.00023820867079561695,,Peri,5225.716014122921,-1516.0775824451289,5224.406651888529,-1514.651725702628
624,421,83803676344853137832691228201227110684,0.00023820867079561695,,Peri,5225.716014122921,-1516.0775824451289,5224.1207958435125,-1552.8694222627803
48,421,20982288219572614639594434061770019086,0.00023820867079561695,,VLMC,5225.716014122921,-1516.0775824451289,5194.45413916533,-1483.4997294174038
1254,421,300255493583021375152295897500516178864,0.00023820867079561695,,VLMC,5225.716014122921,-1516.0775824451289,5215.3127630560475,-1505.4755598315487
3835,421,296349918070123453221553514989626368054,0.00021461252887718332,,Astro,5225.716014122921,-1516.0775824451289,5270.285720661187,-1523.8914750112788
223,422,150399941455819539954900797351571812538,0.00023820867079561695,,Astro,5316.214978933411,-1516.0775824451289,5335.363337854762,-1515.6045260335075
7,422,108431661401948518024264266720082511794,0.00023820867079561695,,Micro,5316.214978933411,-1516.0775824451289,5299.830123842761,-1503.272316877435
246,422,279009156995296531101176684095700985525,0.00023820867079561695,,L5_IT,5316.214978933411,-1516.0775824451289,5337.858765343754,-1515.3015690391137
546,422,31747305733350682079999331176781517935,0.00023820867079561695,,L4_5_IT,5316.214978933411,-1516.0775824451289,5326.48227390514,-1501.059786875444
1649,422,72817493773362474531082157353200110804,0.00023820867079561695,,VLMC,5316.214978933411,-1516.0775824451289,5281.540393720651,-1545.1497134001452
681,423,329892703231036891065775369711399557155,0.00023820867079561695,,Astro,5406.7139437439,-1516.0775824451289,5417.600458683109,-1487.849260298008
969,423,216333085276228727098241254288702499297,0.00023820867079561695,,Astro,5406.7139437439,-1516.0775824451289,5433.384154572162,-1479.5233007216618
1986,423,329396310467292468303910374934942070682,0.00023820867079561695,,Lamp5,5406.7139437439,-1516.0775824451289,5435.305232241122,-1541.2220239273593
1768,423,168209105111009305949822561782653658682,0.00023820867079561695,,VLMC,5406.7139437439,-1516.0775824451289,5370.5319699668335,-1538.0914033101235
683,423,23298773255000377356112361896184306702,0.00023820867079561695,,PVM,5406.7139437439,-1516.0775824451289,5376.747903256288,-1533.70192396849
2706,43,279629043061548056654505706080268258894,0.00023820867079561695,,L5_6_NP,3958.730506776065,-3597.5537730863925,3945.6506325217742,-3566.2110420246318
1479,43,228759005422536726424176433641237715306,0.00023820867079561695,,SMC,3958.730506776065,-3597.5537730863925,3952.8589397731675,-3610.012294288922
2414,43,164330455881423643779829995953505450092,0.00023820867079561695,,SMC,3958.730506776065,-3597.5537730863925,3948.7799370988646,-3595.71756962233
1391,43,100047181052654346224529175853339022386,0.00023820867079561695,,Oligo,3958.730506776065,-3597.5537730863925,3944.794719305704,-3603.6989098847966
2315,43,197073333921769007550052412270676314928,0.00023820867079561695,,L2_3_IT,3958.730506776065,-3597.5537730863925,4001.5683051808105,-3612.1290496112792
110,44,299322482950695259758527729815098821180,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-3597.5537730863925,4071.4861923310345,-3585.836287678663
125,44,124606030430477128073260513762828371813,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-3597.5537730863925,4056.3818520298287,-3593.6087621612883
260,44,153269543778675948188991428610203101461,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-3597.5537730863925,4005.328204368805,-3586.5904526669988
387,44,319476077643842488757656292485925301483,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-3597.5537730863925,4067.3756913173443,-3626.0051882209614
503,44,142831254306962246659197951402559463600,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-3597.5537730863925,4045.5754178857487,-3595.7281747040333
1718,45,4975803155747233639798468835234313981,0.00023820867079561695,,Endo,4139.728436397044,-3597.5537730863925,4094.7688404180867,-3602.6675180303127
586,45,96043455534533962060963254592790758966,0.00023820867079561695,,L4_5_IT,4139.728436397044,-3597.5537730863925,4153.715629100106,-3613.9563086924686
957,45,221005898794577785445957976995565596737,0.00023820867079561695,,L5_IT,4139.728436397044,-3597.5537730863925,4172.385755628101,-3590.9939362155833
1508,45,298238301012742143814861292204263679558,0.00023820867079561695,,L2_3_IT,4139.728436397044,-3597.5537730863925,4139.012512568863,-3564.6296449744423
1571,45,611716203986655418913949135540277048,0.00023820867079561695,,L4_5_IT,4139.728436397044,-3597.5537730863925,4138.759444270041,-3615.5214575191612
152,46,23251194516563105483308142159935144801,0.00023820867079561695,,L2_3_IT,4230.227401207534,-3597.5537730863925,4242.771899984117,-3631.4671586086947
1146,46,312732679723884152085714121451360083963,0.00023820867079561695,,L6_IT,4230.227401207534,-3597.5537730863925,4204.978403001415,-3560.0037564748122
